,purchase_date,item_name,item_price,customer_name,purchase_month
943,2019-05-23 15:17:00,상품S,1900.0,김재호,201905
932,2019-03-19 22:22:00,상품S,1900.0,김태양,201903
1391,2019-06-04 03:03:00,상품S,1900.0,김지훈,201906
906,2019-01-09 17:27:00,상품S,1900.0,김동우,201901
1795,2019-04-12 12:01:00,상품S,1900.0,정우석,201904
2050,2019-04-17 16:16:00,상품S,1900.0,김도영,201904
400,2019-07-09 18:16:00,상품S,1900.0,정도형,201907
1751,2019-03-22 15:01:00,상품S,1900.0,김동건,201903
868,2019-07-16 01:12:00,상품S,1900.0,김하준,201907
847,2019-04-16 07:35:00,상품S,1900.0,김성훈,201904
278,2019-02-06 16:57:00,상품S,1900.0,김건우,201902
825,2019-01-12 04:00:00,상품S,1900.0,김정훈,201901
1457,2019-02-23 01:27:00,상품S,1900.0,김준형,201902
1460,2019-03-08 10:32:00,상품S,1900.0,김승우,201903
2065,2019-03-06 13:13:00,상품S,1900.0,김재영,201903
812,2019-07-16 19:24:00,상품S,1900.0,김강민,201907
810,2019-06-04 09:19:00,상품S,1900.0,김은성,201906
892,2019-06-29 10:48:00,상품S,1900.0,김은성,201906
1461,2019-03-07 05:20:00,상품S,1900.0,김진우,201903
1366,2019-06-04 04:31:00,상품S,1900.0,김동우,201906
1346,2019-05-16 07:12:00,상품S,1900.0,김태영,201905
1193,2019-01-27 02:02:00,상품S,1900.0,김찬영,201901
1190,2019-06-23 08:16:00,상품S,1900.0,김호준,201906
1210,2019-06-24 07:25:00,상품S,1900.0,김세현,201906
1212,2019-04-09 07:04:00,상품S,1900.0,김우빈,201904
1213,2019-04-19 17:10:00,상품S,1900.0,김우현,201904
1227,2019-02-17 06:40:00,상품S,1900.0,김시현,201902
1944,2019-05-03 23:51:00,상품S,1900.0,김라온,201905
1168,2019-05-25 17:40:00,상품S,1900.0,김이준,201905
1129,2019-01-25 14:54:00,상품S,1900.0,김시우,201901
1122,2019-01-09 20:21:00,상품S,1900.0,김연준,201901
1949,2019-02-18 03:04:00,상품S,1900.0,김윤찬,201902
1362,2019-06-19 14:54:00,상품S,1900.0,김하람,201906
355,2019-03-31 03:41:00,상품S,1900.0,김준후,201903
181,2019-06-19 05:44:00,상품S,1900.0,김시호,201906
1961,2019-04-26 22:09:00,상품S,1900.0,김준수,201904
362,2019-02-28 05:01:00,상품S,1900.0,김도현,201902
1091,2019-03-13 01:59:00,상품S,1900.0,김강현,201903
1326,2019-05-25 21:07:00,상품S,1900.0,김이안,201905
2000,2019-03-08 14:43:00,상품S,1900.0,김현성,201903
1337,2019-04-20 01:40:00,상품S,1900.0,김지호,201904
1044,2019-01-26 18:35:00,상품S,1900.0,김은찬,201901
304,2019-03-10 06:19:00,상품S,1900.0,김윤호,201903
1030,2019-05-25 13:09:00,상품S,1900.0,김예찬,201905
372,2019-03-29 19:13:00,상품S,1900.0,김승준,201903
1108,2019-01-05 17:58:00,상품S,1900.0,김태영,201901
425,2019-07-02 14:00:00,상품S,1900.0,김서율,201907
401,2019-04-26 09:34:00,상품S,1900.0,김태양,201904
787,2019-05-26 13:01:00,상품S,1900.0,김승유,201905
1678,2019-06-24 14:03:00,상품S,1900.0,김승환,201906
445,2019-01-16 07:48:00,상품S,1900.0,김성윤,201901
635,2019-01-13 23:11:00,상품S,1900.0,김성우,201901
454,2019-04-25 16:14:00,상품S,1900.0,김현서,201904
1546,2019-07-13 21:37:00,상품S,1900.0,김하민,201907
1656,2019-01-19 01:10:00,상품S,1900.0,김지율,201901
1652,2019-04-28 12:47:00,상품S,1900.0,김강현,201904
1551,2019-05-30 05:24:00,상품S,1900.0,김성민,201905
618,2019-07-13 22:09:00,상품S,1900.0,김도현,201907
1560,2019-01-04 18:06:00,상품S,1900.0,김하진,201901
1651,2019-07-19 23:16:00,상품S,1900.0,김민건,201907
1575,2019-04-26 15:28:00,상품S,1900.0,김호준,201904
259,2019-03-13 03:01:00,상품S,1900.0,김도경,201903
1585,2019-01-09 12:42:00,상품S,1900.0,김민석,201901
559,2019-07-14 05:07:00,상품S,1900.0,김준석,201907
555,2019-06-28 21:26:00,상품S,1900.0,김승준,201906
2197,2019-01-01 12:28:00,상품S,1900.0,김현준,201901
1592,2019-02-28 16:30:00,상품S,1900.0,김민준,201902
1596,2019-06-12 16:51:00,상품S,1900.0,김유준,201906
438,2019-03-21 13:39:00,상품S,1900.0,김준혁,201903
1516,2019-04-28 03:03:00,상품S,1900.0,김지오,201904
455,2019-04-19 00:42:00,상품S,1900.0,김승호,201904
1703,2019-07-25 14:32:00,상품S,1900.0,김재현,201907
2107,2019-05-10 14:16:00,상품S,1900.0,김승재,201905
1687,2019-05-23 00:43:00,상품S,1900.0,김우영,201905
714,2019-03-15 19:37:00,상품S,1900.0,김태우,201903
742,2019-03-30 04:13:00,상품S,1900.0,김주한,201903
2110,2019-05-30 19:52:00,상품S,1900.0,김시완,201905
733,2019-02-27 17:30:00,상품S,1900.0,김수호,201902
1689,2019-03-12 23:21:00,상품S,1900.0,김주영,201903
2113,2019-07-24 00:16:00,상품S,1900.0,김수호,201907
431,2019-07-17 05:43:00,상품S,1900.0,김시현,201907
1470,2019-05-09 16:07:00,상품S,1900.0,김민준,201905
763,2019-02-04 11:18:00,상품S,1900.0,김민기,201902
1259,2019-05-31 03:51:00,상품T,2000.0,김태민,201905
2426,2019-05-31 12:21:00,상품T,2000.0,김시우,201905
1588,2019-07-03 12:42:00,상품T,2000.0,김정후,201907
1757,2019-05-30 15:21:00,상품T,2000.0,김재호,201905
2660,2019-05-30 12:28:00,상품T,2000.0,김승환,201905
1645,2019-03-16 19:43:00,상품T,2000.0,김도경,201903
1263,2019-03-20 08:17:00,상품T,2000.0,김민기,201903
326,2019-02-21 01:23:00,상품T,2000.0,김은율,201902
1635,2019-03-04 13:29:00,상품T,2000.0,김정민,201903
1244,2019-07-20 14:25:00,상품T,2000.0,김규민,201907
1871,2019-05-20 12:02:00,상품T,2000.0,김동하,201905
1873,2019-01-25 09:18:00,상품T,2000.0,김성우,201901
1590,2019-07-20 23:32:00,상품T,2000.0,김가온,201907
1229,2019-07-22 16:56:00,상품T,2000.0,김윤재,201907
1715,2019-04-24 02:57:00,상품T,2000.0,김찬우,201904
68,2019-03-09 13:03:00,상품T,2000.0,김승윤,201903
1218,2019-02-15 08:10:00,상품T,2000.0,김주혁,201902
1216,2019-07-30 09:53:00,상품T,2000.0,김준수,201907
1595,2019-01-09 05:39:00,상품T,2000.0,김지호,201901
2562,2019-07-20 01:06:00,상품T,2000.0,김지오,201907
2494,2019-06-21 01:19:00,상품T,2000.0,김민찬,201906
2483,2019-05-31 20:41:00,상품T,2000.0,김윤성,201905
2482,2019-06-24 23:53:00,상품T,2000.0,김수호,201906
1895,2019-02-16 21:00:00,상품T,2000.0,김예성,201902
1265,2019-05-13 05:51:00,상품T,2000.0,김성민,201905
231,2019-06-18 05:24:00,상품T,2000.0,김준호,201906
202,2019-07-15 04:42:00,상품T,2000.0,김윤서,201907
2646,2019-07-07 17:21:00,상품T,2000.0,김연호,201907
1402,2019-01-10 15:50:00,상품T,2000.0,김라온,201901
2596,2019-03-09 07:11:00,상품T,2000.0,김세현,201903
1686,2019-05-04 22:23:00,상품T,2000.0,김민찬,201905
1773,2019-06-16 02:53:00,상품T,2000.0,김준혁,201906
2447,2019-02-13 10:11:00,상품T,2000.0,김민재,201902
2448,2019-04-26 22:51:00,상품T,2000.0,김정훈,201904
1387,2019-02-11 12:22:00,상품T,2000.0,김규현,201902
2207,2019-04-02 04:09:00,상품T,2000.0,김승호,201904
2449,2019-06-17 14:24:00,상품T,2000.0,김준석,201906
1382,2019-01-21 20:52:00,상품T,2000.0,김수민,201901
2551,2019-03-20 12:24:00,상품T,2000.0,김우영,201903
1519,2019-03-08 13:20:00,상품T,2000.0,김수혁,201903
1381,2019-06-23 10:24:00,상품T,2000.0,김가온,201906
1279,2019-04-30 21:09:00,상품T,2000.0,김주원,201904
2611,2019-01-09 11:17:00,상품T,2000.0,김성현,201901
116,2019-07-10 04:24:00,상품T,2000.0,김경민,201907
1405,2019-04-14 13:19:00,상품T,2000.0,김진우,201904
1350,2019-02-08 21:40:00,상품T,2000.0,김재준,201902
2559,2019-07-24 13:22:00,상품T,2000.0,김재준,201907
1548,2019-04-15 09:16:00,상품T,2000.0,김도경,201904
2522,2019-04-28 18:27:00,상품T,2000.0,김재우,201904
1417,2019-01-16 05:32:00,상품T,2000.0,김서준,201901
109,2019-04-11 04:18:00,상품T,2000.0,김승환,201904
2573,2019-07-25 07:30:00,상품T,2000.0,김준영,201907
1318,2019-04-20 09:46:00,상품T,2000.0,김시윤,201904
1314,2019-07-04 03:59:00,상품T,2000.0,김민수,201907
1301,2019-06-11 08:44:00,상품T,2000.0,김대현,201906
1452,2019-02-10 08:17:00,상품T,2000.0,김수민,201902
1524,2019-02-28 15:15:00,상품T,2000.0,김성민,201902
1208,2019-04-09 01:00:00,상품T,2000.0,김도훈,201904
2604,2019-05-19 03:40:00,상품T,2000.0,김은율,201905
1204,2019-06-22 02:41:00,상품T,2000.0,정준기,201906
373,2019-01-16 00:59:00,상품T,2000.0,김우빈,201901
619,2019-02-12 08:52:00,상품T,2000.0,김시완,201902
2775,2019-01-11 21:46:00,상품T,2000.0,김수혁,201901
2013,2019-04-06 21:35:00,상품T,2000.0,김태훈,201904
2233,2019-05-25 06:29:00,상품T,2000.0,김재현,201905
981,2019-02-17 00:38:00,상품T,2000.0,김민석,201902
2155,2019-04-12 18:34:00,상품T,2000.0,김지원,201904
2020,2019-01-09 15:58:00,상품T,2000.0,김은우,201901
2797,2019-02-09 15:38:00,상품T,2000.0,김준성,201902
155,2019-07-05 01:18:00,상품T,2000.0,김지완,201907
2298,2019-07-13 19:05:00,상품T,2000.0,김정후,201907
948,2019-05-30 01:04:00,상품T,2000.0,김예찬,201905
933,2019-02-05 19:59:00,상품T,2000.0,김윤서,201902
2290,2019-03-29 10:44:00,상품T,2000.0,김태인,201903
392,2019-02-17 04:02:00,상품T,2000.0,김윤우,201902
674,2019-01-30 05:56:00,상품T,2000.0,김민기,201901
2056,2019-02-01 07:43:00,상품T,2000.0,김동현,201902
2838,2019-02-14 04:11:00,상품T,2000.0,김시훈,201902
118,2019-07-17 01:07:00,상품T,2000.0,김상현,201907
2134,2019-05-31 14:52:00,상품T,2000.0,김윤서,201905
680,2019-01-11 13:16:00,상품T,2000.0,김경민,201901
684,2019-02-05 00:38:00,상품T,2000.0,김정후,201902
2275,2019-07-27 09:17:00,상품T,2000.0,김민준,201907
821,2019-03-10 20:21:00,상품T,2000.0,김동건,201903
2072,2019-04-04 23:08:00,상품T,2000.0,김도현,201904
802,2019-06-01 07:17:00,상품T,2000.0,김성현,201906
745,2019-06-28 01:06:00,상품T,2000.0,김지안,201906
2258,2019-02-04 09:04:00,상품T,2000.0,김시온,201902
2121,2019-02-19 20:41:00,상품T,2000.0,김규민,201902
2312,2019-04-22 22:41:00,상품T,2000.0,김주혁,201904
2230,2019-05-31 01:03:00,상품T,2000.0,김지안,201905
432,2019-07-08 21:42:00,상품T,2000.0,김규민,201907
368,2019-04-24 09:13:00,상품T,2000.0,김규현,201904
1173,2019-07-11 04:12:00,상품T,2000.0,김예성,201907
1171,2019-01-09 05:36:00,상품T,2000.0,김우영,201901
1923,2019-07-21 10:51:00,상품T,2000.0,김태경,201907
1170,2019-01-15 18:36:00,상품T,2000.0,김하진,201901
516,2019-06-08 07:43:00,상품T,2000.0,김하율,201906
1626,2019-01-09 15:38:00,상품T,2000.0,김승찬,201901
371,2019-06-23 22:25:00,상품T,2000.0,김정현,201906
2733,2019-03-30 14:02:00,상품T,2000.0,김하랑,201903
1123,2019-02-16 12:40:00,상품T,2000.0,김민수,201902
1179,2019-04-24 21:02:00,상품T,2000.0,김민호,201904
542,2019-01-03 07:56:00,상품T,2000.0,김유진,201901
2349,2019-02-11 03:37:00,상품T,2000.0,김도훈,201902
123,2019-02-06 12:59:00,상품T,2000.0,김주한,201902
2746,2019-01-08 03:42:00,상품T,2000.0,김민규,201901
2708,2019-05-03 03:16:00,상품T,2000.0,김서준,201905
2179,2019-03-20 17:04:00,상품T,2000.0,김주원,201903
1994,2019-05-26 16:20:00,상품T,2000.0,김현수,201905
153,2019-01-12 15:57:00,상품T,2000.0,김준수,201901
1900,2019-07-16 08:08:00,상품T,2000.0,김도율,201907
587,2019-05-17 23:07:00,상품T,2000.0,정준기,201905
599,2019-02-06 05:32:00,상품T,2000.0,김수민,201902
1059,2019-03-05 06:22:00,상품T,2000.0,김준우,201903
2953,2019-07-25 18:15:00,상품T,2000.0,김정현,201907
506,2019-02-16 07:43:00,상품T,2000.0,김은찬,201902
2537,2019-03-28 16:43:00,상품U,2100.0,김가온,201903
1501,2019-06-09 18:50:00,상품U,2100.0,김주호,201906
1509,2019-03-17 09:05:00,상품U,2100.0,김은찬,201903
2908,2019-04-21 13:07:00,상품U,2100.0,김수혁,201904
498,2019-05-27 19:04:00,상품U,2100.0,김예찬,201905
435,2019-05-24 04:52:00,상품U,2100.0,김라온,201905
531,2019-07-21 03:58:00,상품U,2100.0,김은우,201907
1517,2019-03-02 15:03:00,상품U,2100.0,김태현,201903
511,2019-02-19 20:23:00,상품U,2100.0,김태민,201902
443,2019-03-19 08:15:00,상품U,2100.0,김민호,201903
658,2019-03-03 14:43:00,상품U,2100.0,김태준,201903
1542,2019-01-26 12:06:00,상품U,2100.0,김승원,201901
552,2019-02-20 16:49:00,상품U,2100.0,김동우,201902
578,2019-03-03 12:19:00,상품U,2100.0,김지훈,201903
10,2019-06-21 01:54:00,상품U,2100.0,김시완,201906
2948,2019-06-14 19:10:00,상품U,2100.0,김재호,201906
266,2019-06-17 22:17:00,상품U,2100.0,김은혁,201906
589,2019-03-20 04:55:00,상품U,2100.0,김현서,201903
692,2019-05-01 23:12:00,상품U,2100.0,김지훈,201905
2521,2019-07-12 12:39:00,상품U,2100.0,김재영,201907
854,2019-03-08 13:07:00,상품U,2100.0,김도윤,201903
268,2019-02-05 15:06:00,상품U,2100.0,김재희,201902
2768,2019-02-22 00:50:00,상품U,2100.0,김윤재,201902
1049,2019-03-07 11:33:00,상품U,2100.0,김승호,201903
1316,2019-05-10 15:27:00,상품U,2100.0,김시율,201905
1085,2019-06-05 19:17:00,상품U,2100.0,김준우,201906
1313,2019-05-05 23:37:00,상품U,2100.0,김민혁,201905
1089,2019-06-24 15:49:00,상품U,2100.0,김가온,201906
2752,2019-06-04 08:52:00,상품U,2100.0,김정원,201906
2624,2019-01-17 06:37:00,상품U,2100.0,김우진,201901
1103,2019-03-04 02:46:00,상품U,2100.0,김선우,201903
1107,2019-05-22 20:55:00,상품U,2100.0,김시훈,201905
1121,2019-01-05 01:01:00,상품U,2100.0,김시온,201901
1136,2019-06-22 16:15:00,상품U,2100.0,김준우,201906
1241,2019-04-26 00:14:00,상품U,2100.0,김성윤,201904
2681,2019-07-13 22:09:00,상품U,2100.0,김라온,201907
64,2019-07-01 11:27:00,상품U,2100.0,김준서,201907
1203,2019-05-13 23:52:00,상품U,2100.0,김재호,201905
323,2019-04-29 01:41:00,상품U,2100.0,김민서,201904
1485,2019-01-26 03:29:00,상품U,2100.0,김예성,201901
2777,2019-05-20 04:18:00,상품U,2100.0,김윤성,201905
1006,2019-05-26 01:29:00,상품U,2100.0,김주현,201905
732,2019-03-13 14:04:00,상품U,2100.0,김은혁,201903
1476,2019-01-05 00:53:00,상품U,2100.0,김준형,201901
776,2019-02-05 14:53:00,상품U,2100.0,김진우,201902
789,2019-05-04 23:25:00,상품U,2100.0,김강현,201905
804,2019-03-03 20:02:00,상품U,2100.0,김민서,201903
823,2019-02-05 19:22:00,상품U,2100.0,김태경,201902
2570,2019-02-15 11:00:00,상품U,2100.0,김원준,201902
2615,2019-07-24 04:45:00,상품U,2100.0,김세현,201907
843,2019-02-02 12:24:00,상품U,2100.0,김우준,201902
283,2019-03-09 16:22:00,상품U,2100.0,김현수,201903
2593,2019-02-20 00:14:00,상품U,2100.0,김건희,201902
922,2019-07-27 19:30:00,상품U,2100.0,김시호,201907
2811,2019-07-21 14:24:00,상품U,2100.0,김승호,201907
1388,2019-06-10 04:25:00,상품U,2100.0,김다온,201906
953,2019-03-03 19:16:00,상품U,2100.0,김재준,201903
78,2019-03-24 20:16:00,상품U,2100.0,김지원,201903
2845,2019-06-19 17:24:00,상품U,2100.0,김시완,201906
1158,2019-02-27 03:38:00,상품U,2100.0,김주혁,201902
147,2019-07-13 03:39:00,상품U,2100.0,김지훈,201907
128,2019-05-26 08:36:00,상품U,2100.0,김우찬,201905
2081,2019-07-23 10:42:00,상품U,2100.0,김지훈,201907
1883,2019-02-11 23:44:00,상품U,2100.0,김민혁,201902
2136,2019-01-19 05:04:00,상품U,2100.0,김대현,201901
2132,2019-05-10 21:37:00,상품U,2100.0,김지완,201905
2041,2019-06-27 11:28:00,상품U,2100.0,김유빈,201906
2367,2019-02-05 19:26:00,상품U,2100.0,김현민,201902
2128,2019-04-27 19:53:00,상품U,2100.0,김재민,201904
2341,2019-06-13 08:41:00,상품U,2100.0,김수민,201906
2049,2019-03-06 10:56:00,상품U,2100.0,김승윤,201903
2122,2019-02-22 07:22:00,상품U,2100.0,김준우,201902
2253,2019-04-29 18:17:00,상품U,2100.0,김태양,201904
2118,2019-07-03 12:08:00,상품U,2100.0,김준수,201907
126,2019-04-19 13:27:00,상품U,2100.0,김우빈,201904
247,2019-01-03 14:55:00,상품U,2100.0,김민준,201901
135,2019-03-01 16:57:00,상품U,2100.0,김지호,201903
224,2019-07-31 12:53:00,상품U,2100.0,김동욱,201907
1667,2019-04-13 05:42:00,상품U,2100.0,김주혁,201904
2101,2019-02-26 11:58:00,상품U,2100.0,김윤서,201902
142,2019-06-29 17:42:00,상품U,2100.0,김도경,201906
1913,2019-04-13 19:23:00,상품U,2100.0,김재우,201904
2345,2019-04-07 12:56:00,상품U,2100.0,김민우,201904
2040,2019-06-29 16:41:00,상품U,2100.0,김지용,201906
249,2019-04-06 06:49:00,상품U,2100.0,김승윤,201904
1768,2019-02-15 14:31:00,상품U,2100.0,김준성,201902
2035,2019-02-17 01:29:00,상품U,2100.0,김준형,201902
2206,2019-05-07 06:30:00,상품U,2100.0,김민석,201905
2317,2019-03-15 01:09:00,상품U,2100.0,김윤우,201903
2204,2019-03-01 03:16:00,상품U,2100.0,김원준,201903
1815,2019-05-31 02:27:00,상품U,2100.0,김현진,201905
1823,2019-04-16 07:49:00,상품U,2100.0,김지원,201904
2199,2019-02-02 10:55:00,상품U,2100.0,김은혁,201902
1710,2019-03-14 16:40:00,상품U,2100.0,김선우,201903
1998,2019-02-12 07:22:00,상품U,2100.0,김현서,201902
2219,2019-02-23 07:41:00,상품U,2100.0,김승원,201902
132,2019-06-18 09:27:00,상품U,2100.0,김우빈,201906
1840,2019-06-27 09:10:00,상품U,2100.0,김준영,201906
1943,2019-05-30 04:21:00,상품U,2100.0,김도원,201905
2406,2019-03-11 01:50:00,상품U,2100.0,김주현,201903
1962,2019-07-29 03:08:00,상품U,2100.0,김현성,201907
2303,2019-03-17 23:56:00,상품U,2100.0,김성훈,201903
1950,2019-06-18 21:42:00,상품U,2100.0,김연호,201906
2166,2019-05-07 14:04:00,상품U,2100.0,김재윤,201905
2141,2019-07-10 03:02:00,상품U,2100.0,김하윤,201907
176,2019-03-12 21:30:00,상품U,2100.0,김승유,201903
1847,2019-06-14 06:40:00,상품U,2100.0,김태민,201906
1948,2019-03-22 19:08:00,상품V,2200.0,김유준,201903
1162,2019-01-30 00:45:00,상품V,2200.0,정우석,201901
2343,2019-07-24 20:52:00,상품V,2200.0,김동우,201907
1984,2019-01-03 20:20:00,상품V,2200.0,김우현,201901
2736,2019-04-28 09:16:00,상품V,2200.0,김성민,201904
1080,2019-07-15 11:10:00,상품V,2200.0,김동욱,201907
1951,2019-04-13 19:11:00,상품V,2200.0,김은혁,201904
2727,2019-02-10 15:05:00,상품V,2200.0,김우찬,201902
1134,2019-04-30 03:55:00,상품V,2200.0,김승찬,201904
1198,2019-01-19 19:23:00,상품V,2200.0,김도경,201901
1175,2019-06-14 09:45:00,상품V,2200.0,김시훈,201906
1810,2019-04-11 13:51:00,상품V,2200.0,김지용,201904
1336,2019-02-18 08:16:00,상품V,2200.0,김연호,201902
1831,2019-06-18 10:32:00,상품V,2200.0,김규민,201906
1832,2019-03-31 06:47:00,상품V,2200.0,김주원,201903
1282,2019-06-04 19:01:00,상품V,2200.0,김준형,201906
72,2019-03-09 01:23:00,상품V,2200.0,김수혁,201903
2382,2019-01-14 03:40:00,상품V,2200.0,김서율,201901
2654,2019-07-23 09:06:00,상품V,2200.0,김주혁,201907
115,2019-05-07 07:37:00,상품V,2200.0,김지훈,201905
324,2019-05-22 01:23:00,상품V,2200.0,김민우,201905
1249,2019-05-01 10:42:00,상품V,2200.0,김서율,201905
2713,2019-03-03 19:56:00,상품V,2200.0,김시우,201903
2668,2019-01-11 18:51:00,상품V,2200.0,김건우,201901
1245,2019-05-09 11:13:00,상품V,2200.0,김규민,201905
328,2019-07-29 00:08:00,상품V,2200.0,김수호,201907
1887,2019-03-02 13:45:00,상품V,2200.0,김재준,201903
1221,2019-03-23 10:32:00,상품V,2200.0,김서진,201903
2366,2019-01-20 18:13:00,상품V,2200.0,김준수,201901
332,2019-07-26 18:24:00,상품V,2200.0,김하람,201907
190,2019-02-02 22:40:00,상품V,2200.0,김지혁,201902
1194,2019-06-01 07:32:00,상품V,2200.0,김하준,201906
341,2019-03-25 23:43:00,상품V,2200.0,김규민,201903
188,2019-07-21 06:22:00,상품V,2200.0,김규민,201907
1178,2019-03-22 06:16:00,상품V,2200.0,김승윤,201903
1247,2019-06-02 23:43:00,상품V,2200.0,김서윤,201906
1058,2019-04-17 09:07:00,상품V,2200.0,김규현,201904
2477,2019-07-02 17:38:00,상품V,2200.0,김상현,201907
1048,2019-03-09 13:16:00,상품V,2200.0,김민혁,201903
698,2019-07-13 19:16:00,상품V,2200.0,김정훈,201907
156,2019-07-25 17:14:00,상품V,2200.0,김도영,201907
676,2019-06-30 12:19:00,상품V,2200.0,김정후,201906
2929,2019-06-28 07:46:00,상품V,2200.0,김서준,201906
2239,2019-03-20 06:39:00,상품V,2200.0,김진우,201903
16,2019-03-28 23:24:00,상품V,2200.0,김재훈,201903
646,2019-07-13 15:39:00,상품V,2200.0,김준석,201907
643,2019-02-11 22:50:00,상품V,2200.0,김영준,201902
2939,2019-07-01 20:51:00,상품V,2200.0,김정후,201907
12,2019-04-08 02:00:00,상품V,2200.0,김주한,201904
2237,2019-07-31 16:56:00,상품V,2200.0,김태경,201907
625,2019-07-24 12:49:00,상품V,2200.0,김민석,201907
2177,2019-05-28 03:38:00,상품V,2200.0,김윤서,201905
584,2019-02-05 17:23:00,상품V,2200.0,김윤재,201902
583,2019-02-18 20:57:00,상품V,2200.0,김준호,201902
574,2019-04-20 03:05:00,상품V,2200.0,김하윤,201904
564,2019-03-14 09:23:00,상품V,2200.0,김지완,201903
2220,2019-07-07 18:07:00,상품V,2200.0,김성우,201907
557,2019-06-18 04:07:00,상품V,2200.0,김지환,201906
7,2019-04-18 00:14:00,상품V,2200.0,김민혁,201904
2186,2019-03-12 16:55:00,상품V,2200.0,김재훈,201903
547,2019-01-04 23:28:00,상품V,2200.0,김민호,201901
530,2019-07-17 04:24:00,상품V,2200.0,김윤우,201907
480,2019-03-23 21:01:00,상품V,2200.0,김예준,201903
504,2019-06-18 10:13:00,상품V,2200.0,김준우,201906
2905,2019-02-08 12:29:00,상품V,2200.0,김찬우,201902
175,2019-01-07 04:14:00,상품V,2200.0,김승유,201901
709,2019-01-18 10:46:00,상품V,2200.0,김건희,201901
2109,2019-04-26 11:46:00,상품V,2200.0,김지오,201904
1011,2019-03-02 21:37:00,상품V,2200.0,김하민,201903
2778,2019-07-19 08:14:00,상품V,2200.0,김주원,201907
1002,2019-02-02 01:06:00,상품V,2200.0,김건희,201902
375,2019-03-09 05:13:00,상품V,2200.0,김태영,201903
990,2019-07-02 09:51:00,상품V,2200.0,김승찬,201907
2788,2019-06-14 05:20:00,상품V,2200.0,김동우,201906
2796,2019-02-23 08:49:00,상품V,2200.0,김태윤,201902
1357,2019-02-16 11:25:00,상품V,2200.0,김도현,201902
387,2019-06-29 04:35:00,상품V,2200.0,김현석,201906
391,2019-06-22 12:32:00,상품V,2200.0,김민찬,201906
916,2019-07-19 21:53:00,상품V,2200.0,김민규,201907
898,2019-07-06 10:11:00,상품V,2200.0,김찬영,201907
2828,2019-04-11 08:35:00,상품V,2200.0,김도훈,201904
887,2019-02-13 11:59:00,상품V,2200.0,김윤호,201902
2052,2019-01-06 21:20:00,상품V,2200.0,김경민,201901
871,2019-01-09 10:04:00,상품V,2200.0,김태우,201901
2848,2019-06-11 21:59:00,상품V,2200.0,김현승,201906
420,2019-01-28 05:45:00,상품V,2200.0,김태윤,201901
2864,2019-02-18 16:32:00,상품V,2200.0,김주혁,201902
2088,2019-02-02 22:19:00,상품V,2200.0,김은성,201902
424,2019-05-12 21:12:00,상품V,2200.0,김정현,201905
795,2019-06-27 13:45:00,상품V,2200.0,김진우,201906
772,2019-07-28 07:46:00,상품V,2200.0,김승찬,201907
753,2019-01-08 16:50:00,상품V,2200.0,김우현,201901
747,2019-06-22 02:50:00,상품V,2200.0,김성훈,201906
730,2019-04-16 04:59:00,상품V,2200.0,김동우,201904
2620,2019-07-03 00:26:00,상품V,2200.0,김주안,201907
490,2019-02-01 07:33:00,상품V,2200.0,김성준,201902
2547,2019-02-04 20:42:00,상품V,2200.0,김지용,201902
1634,2019-04-30 18:46:00,상품V,2200.0,정우석,201904
1416,2019-01-11 16:05:00,상품V,2200.0,김준혁,201901
2467,2019-07-30 21:14:00,상품V,2200.0,김민찬,201907
1514,2019-07-03 01:53:00,상품V,2200.0,김준희,201907
1674,2019-07-30 22:58:00,상품V,2200.0,김주영,201907
2403,2019-06-17 05:35:00,상품V,2200.0,김건희,201906
1578,2019-07-24 06:52:00,상품V,2200.0,김유진,201907
1486,2019-02-07 13:17:00,상품V,2200.0,김민준,201902
1577,2019-07-02 01:19:00,상품V,2200.0,김예찬,201907
1536,2019-02-06 11:25:00,상품V,2200.0,김현수,201902
1383,2019-04-23 05:13:00,상품V,2200.0,정영훈,201904
90,2019-06-09 21:37:00,상품V,2200.0,김동현,201906
1664,2019-04-27 04:28:00,상품V,2200.0,김민기,201904
217,2019-02-28 12:07:00,상품V,2200.0,김도영,201902
2432,2019-03-14 22:28:00,상품V,2200.0,김하람,201903
1700,2019-01-30 14:19:00,상품V,2200.0,김성우,201901
242,2019-07-31 04:58:00,상품V,2200.0,김윤호,201907
2563,2019-01-12 04:27:00,상품V,2200.0,김연준,201901
273,2019-01-19 23:12:00,상품V,2200.0,김수혁,201901
84,2019-01-16 22:37:00,상품V,2200.0,김민건,201901
1453,2019-05-13 03:17:00,상품V,2200.0,김주안,201905
2618,2019-06-11 07:10:00,상품V,2200.0,김태영,201906
2439,2019-02-13 06:08:00,상품V,2200.0,김성민,201902
2574,2019-06-13 08:18:00,상품V,2200.0,김태영,201906
1727,2019-04-01 14:32:00,상품V,2200.0,김태인,201904
1760,2019-03-14 10:26:00,상품V,2200.0,김승빈,201903
1412,2019-06-02 09:24:00,상품V,2200.0,김하윤,201906
1397,2019-02-12 07:22:00,상품V,2200.0,김태경,201902
1792,2019-07-28 11:36:00,상품V,2200.0,김주원,201907
1466,2019-01-31 02:01:00,상품V,2200.0,김재영,201901
1625,2019-01-20 14:59:00,상품V,2200.0,김규현,201901
280,2019-05-28 15:12:00,상품V,2200.0,김도경,201905
1616,2019-01-12 14:45:00,상품V,2200.0,김건희,201901
