,purchase_date,item_name,item_price,customer_name
2318,2019-01-28 11:42,상품W,2300.0,김도율
1716,2019-07-27 4:09,상품W,2300.0,정준기
2792,2019-02-02 10:14,상품W,2300.0,김준형
2001,2019-07-29 5:01,상품W,2300.0,김호준
2314,2019-06-12 0:42,상품W,2300.0,김지오
2003,2019-02-25 14:57,상품W,,정준기
2011,2019-03-28 6:22,상품W,2300.0,김연준
1473,2019-01-27 16:30,상품W,2300.0,김민혁
172,2019-01-29 11:36,상품W,2300.0,김서윤
271,2019-05-30 13:55,상품W,2300.0,김승찬
997,2019-05-12 3:30,상품W,2300.0,김수호
2018,2019-01-11 19:25,상품W,2300.0,김지혁
2315,2019-03-02 17:31,상품W,2300.0,김세현
909,2019-05-07 3:19,상품W,2300.0,김현수
2862,2019-04-09 15:05,상품W,2300.0,김윤서
2539,2019-05-19 6:05,상품W,,김민혁
2926,2019-01-10 23:44,상품W,2300.0,김동하
662,2019-03-01 23:59,상품W,2300.0,김시우
2140,2019-04-04 10:04,상품W,2300.0,김민혁
653,2019-04-19 3:19,상품W,,김지후
2933,2019-07-30 5:09,상품W,2300.0,김승원
1584,2019-02-03 14:24,상품W,2300.0,김지혁
644,2019-02-24 7:46,상품W,2300.0,김시훈
2152,2019-07-05 3:35,상품W,2300.0,김주환
2164,2019-06-05 21:02,상품W,2300.0,김유준
145,2019-07-06 21:50,상품W,2300.0,김승윤
2495,2019-07-22 23:10,상품W,2300.0,김준혁
2202,2019-02-14 9:02,상품W,2300.0,김예성
522,2019-07-25 19:48,상품W,2300.0,김우영
517,2019-02-13 16:59,상품W,2300.0,김대현
2475,2019-07-27 14:16,상품W,,김동우
509,2019-05-29 17:22,상품W,2300.0,김재영
2205,2019-04-25 23:46,상품W,,김수호
248,2019-03-20 21:00,상품W,2300.0,김시율
2991,2019-02-18 14:36,상품W,2300.0,김우빈
502,2019-06-07 13:20,상품W,,김은우
2221,2019-05-09 2:52,상품W,,김준영
1506,2019-02-26 5:37,상품W,2300.0,김시우
2131,2019-03-01 19:49,상품W,2300.0,김주원
434,2019-05-31 22:42,상품W,2300.0,김대현
880,2019-05-18 13:09,상품W,2300.0,김서진
1511,2019-03-03 10:02,상품W,2300.0,김우현
39,2019-02-04 18:23,상품W,,김시윤
413,2019-06-12 11:55,상품W,,김준후
813,2019-02-01 7:57,상품W,,김도윤
1120,2019-03-20 4:25,상품W,2300.0,김가온
2269,2019-02-21 15:24,상품W,2300.0,김강현
34,2019-01-18 0:54,상품W,2300.0,김성현
788,2019-07-18 3:53,상품W,2300.0,김주호
1572,2019-06-18 4:10,상품W,2300.0,김현우
1660,2019-02-19 13:55,상품W,2300.0,김은찬
2520,2019-04-26 2:22,상품W,2300.0,김예찬
738,2019-02-20 1:15,상품W,2300.0,김하민
2111,2019-02-14 7:26,상품W,2300.0,김윤서
96,2019-01-14 5:59,상품W,2300.0,김성윤
1562,2019-03-05 23:50,상품W,,김성윤
722,2019-02-12 12:10,상품W,,김지완
433,2019-05-23 6:45,상품W,2300.0,김승찬
2250,2019-01-27 0:16,상품W,2300.0,김민재
2515,2019-06-15 16:17,상품W,2300.0,김준혁
744,2019-06-27 21:17,상품W,2300.0,김태준
2336,2019-01-13 17:37,상품W,2300.0,김하람
354,2019-01-26 9:39,상품W,,김민수
1424,2019-03-05 6:11,상품W,2300.0,김하민
2617,2019-07-15 18:08,상품W,2300.0,김태인
70,2019-05-15 6:22,상품W,,김주원
2670,2019-05-02 11:07,상품W,2300.0,김태영
2599,2019-07-02 19:52,상품W,2300.0,김우영
1929,2019-06-05 17:06,상품W,,김태현
2581,2019-05-05 22:35,상품W,2300.0,김규현
2642,2019-04-06 13:59,상품W,,김지율
2368,2019-04-16 4:29,상품W,,김민기
1423,2019-05-21 12:25,상품W,2300.0,김주혁
1799,2019-04-20 6:38,상품W,2300.0,김태민
1310,2019-02-28 19:41,상품W,2300.0,김도영
342,2019-05-10 7:10,상품W,2300.0,김시훈
1367,2019-07-14 8:53,상품W,2300.0,김예찬
327,2019-06-23 18:25,상품W,,김준호
2676,2019-04-17 0:14,상품W,2300.0,김유찬
1390,2019-02-09 12:36,상품W,2300.0,김지완
329,2019-02-08 1:06,상품W,2300.0,김하민
333,2019-03-01 5:17,상품W,2300.0,김연호
2691,2019-06-20 16:15,상품W,2300.0,김정현
288,2019-05-06 19:09,상품W,2300.0,김다온
2415,2019-07-04 4:11,상품W,2300.0,김승민
1828,2019-05-19 14:45,상품W,2300.0,김재현
284,2019-01-01 17:16,상품W,2300.0,김범준
1858,2019-02-25 14:19,상품W,2300.0,김주영
1219,2019-04-15 19:40,상품W,2300.0,김하준
1289,2019-04-25 10:03,상품W,2300.0,김재현
1855,2019-04-11 22:41,상품W,2300.0,김지환
1385,2019-06-22 6:12,상품W,2300.0,김태인
121,2019-03-30 21:07,상품W,2300.0,김재훈
1446,2019-07-18 23:04,상품W,,김민찬
2625,2019-02-06 9:59,상품W,2300.0,김경민
1139,2019-03-04 20:28,상품W,2300.0,김성현
1138,2019-03-29 21:28,상품W,2300.0,김우현
1845,2019-04-09 10:45,상품W,2300.0,김규현
185,2019-06-07 12:49,상품W,2300.0,김시호
1130,2019-02-21 3:31,상품W,2300.0,김도영
2662,2019-02-25 0:06,상품W,2300.0,김윤성
2723,2019-06-21 17:56,상품W,2300.0,김이안
1785,2019-05-12 18:44,상품W,2300.0,김현성
1161,2019-06-12 18:06,상품W,,정도형
2606,2019-03-21 21:24,상품X,2400.0,김승빈
2274,2019-07-05 19:11,상품X,2400.0,김승찬
2855,2019-07-20 7:22,상품X,2400.0,김지우
2853,2019-06-30 18:30,상품X,2400.0,김현진
254,2019-06-22 12:31,상품X,2400.0,김지운
2640,2019-01-24 9:03,상품X,2400.0,김유진
822,2019-03-04 0:36,상품X,2400.0,김준호
842,2019-05-31 22:43,상품X,2400.0,김건희
2665,2019-05-23 0:43,상품X,,김재혁
579,2019-02-16 23:30,상품X,2400.0,김현서
2277,2019-03-06 17:20,상품X,2400.0,김시훈
166,2019-04-15 2:16,상품X,2400.0,김준우
2168,2019-04-01 8:00,상품X,2400.0,김시환
850,2019-02-26 19:32,상품X,2400.0,김정훈
1786,2019-06-20 3:00,상품X,,김민석
136,2019-01-02 3:24,상품X,2400.0,김찬우
1789,2019-03-21 11:54,상품X,2400.0,김서율
19,2019-07-03 7:04,상품X,2400.0,김성민
2967,2019-03-18 10:01,상품X,,김예찬
2281,2019-05-22 19:48,상품X,2400.0,김우준
561,2019-06-29 12:32,상품X,,김은성
2057,2019-04-11 19:09,상품X,2400.0,김동우
1278,2019-03-14 23:23,상품X,2400.0,김도원
1763,2019-06-02 23:23,상품X,2400.0,김선우
2064,2019-06-23 20:45,상품X,2400.0,김준희
2228,2019-04-11 18:06,상품X,2400.0,김재호
1647,2019-04-03 13:45,상품X,2400.0,김민찬
1250,2019-02-23 10:46,상품X,2400.0,김시우
2468,2019-03-22 10:37,상품X,2400.0,정우석
1549,2019-06-30 6:08,상품X,2400.0,김지민
1293,2019-05-29 3:02,상품X,2400.0,김성우
636,2019-07-29 1:13,상품X,2400.0,김준희
2500,2019-02-27 13:39,상품X,2400.0,김지용
2260,2019-02-16 7:17,상품X,2400.0,김시환
1870,2019-06-17 8:02,상품X,2400.0,김승유
759,2019-06-06 22:54,상품X,2400.0,김라온
244,2019-02-01 20:01,상품X,2400.0,김재희
452,2019-01-22 10:24,상품X,2400.0,김도하
1680,2019-01-02 18:24,상품X,2400.0,김연호
1633,2019-01-23 20:40,상품X,2400.0,김원준
2648,2019-05-31 9:06,상품X,,김정민
778,2019-07-11 21:56,상품X,,김지원
786,2019-02-27 12:20,상품X,,김준희
704,2019-05-28 11:23,상품X,,김태인
141,2019-05-22 16:50,상품X,2400.0,정우석
2472,2019-05-17 23:30,상품X,2400.0,김이안
2873,2019-01-06 19:17,상품X,2400.0,김수혁
310,2019-05-16 9:46,상품X,2400.0,김재훈
693,2019-05-20 6:46,상품X,2400.0,김지율
2497,2019-01-14 9:53,상품X,2400.0,김찬우
2226,2019-05-24 11:11,상품X,2400.0,김도훈
22,2019-07-10 20:28,상품X,2400.0,김동욱
2339,2019-03-15 15:13,상품X,,김정원
1610,2019-04-24 1:25,상품X,2400.0,김승윤
213,2019-03-30 3:04,상품X,,김상민
1433,2019-07-26 6:27,상품X,,김민준
1026,2019-04-22 16:45,상품X,2400.0,김라온
1020,2019-03-23 12:38,상품X,2400.0,김현서
82,2019-02-08 15:43,상품X,2400.0,김서후
1472,2019-07-14 7:43,상품X,2400.0,김민우
374,2019-06-18 0:08,상품X,2400.0,김유준
2717,2019-02-13 9:54,상품X,2400.0,김민석
1927,2019-04-21 1:07,상품X,2400.0,김동건
2555,2019-05-15 23:07,상품X,2400.0,김태영
2985,2019-03-06 22:30,상품X,2400.0,김현진
881,2019-04-05 13:51,상품X,2400.0,김현서
1480,2019-04-22 17:18,상품X,2400.0,김은성
2305,2019-06-07 13:19,상품X,2400.0,김승우
309,2019-03-25 2:23,상품X,2400.0,정우석
1003,2019-02-26 18:16,상품X,2400.0,김현우
971,2019-01-10 0:51,상품X,,김한결
2718,2019-07-04 3:23,상품X,2400.0,김윤재
1945,2019-02-26 20:45,상품X,2400.0,김민호
495,2019-07-30 9:17,상품X,2400.0,김가온
1734,2019-02-12 3:50,상품X,2400.0,김승우
1730,2019-04-13 6:35,상품X,2400.0,김동현
1359,2019-05-15 8:45,상품X,2400.0,김유준
1967,2019-04-29 8:37,상품X,2400.0,김민혁
2750,2019-03-05 12:14,상품X,2400.0,김현준
1031,2019-07-11 19:13,상품X,2400.0,김현석
2729,2019-04-08 4:26,상품X,2400.0,김우진
1807,2019-07-30 16:35,상품X,2400.0,김승민
1063,2019-04-21 21:59,상품X,2400.0,김지우
299,2019-04-09 19:56,상품X,2400.0,김우주
1056,2019-01-17 8:13,상품X,,김정훈
2578,2019-03-23 5:54,상품X,2400.0,김수민
1164,2019-05-09 2:50,상품X,2400.0,김우진
1725,2019-06-07 15:09,상품X,,김가온
540,2019-03-25 23:18,상품X,2400.0,김준호
675,2019-03-26 10:56,상품X,2400.0,정준기
2977,2019-03-02 20:55,상품X,,김우준
1493,2019-05-01 23:33,상품X,2400.0,김도원
191,2019-03-24 1:13,상품X,,김태현
45,2019-07-13 4:50,상품X,2400.0,김정훈
1489,2019-07-12 8:44,상품X,2400.0,김다온
1618,2019-07-02 4:19,상품X,2400.0,김재호
929,2019-07-05 12:35,상품X,2400.0,정영훈
930,2019-01-18 19:42,상품X,2400.0,김재윤
133,2019-01-27 18:28,상품X,2400.0,김승환
1898,2019-01-27 14:39,상품X,2400.0,김도훈
2697,2019-04-21 12:41,상품X,2400.0,김준형
2358,2019-01-03 8:14,상품X,2400.0,김민건
913,2019-02-28 13:53,상품X,2400.0,김상현
49,2019-06-27 2:36,상품X,2400.0,김세현
2357,2019-02-01 8:50,상품X,2400.0,김은찬
2819,2019-07-21 12:14,상품X,2400.0,김시온
169,2019-05-02 23:06,상품X,2400.0,김규민
1614,2019-03-25 23:23,상품X,2400.0,김민건
963,2019-06-22 18:06,상품X,,김승빈
893,2019-01-01 18:02,상품X,2400.0,김주안
1199,2019-03-05 1:27,상품X,2400.0,김시우
554,2019-03-27 14:37,상품X,2400.0,김성준
489,2019-07-30 17:13,상품X,2400.0,김성민
2031,2019-06-05 13:37,상품X,2400.0,김수민
2051,2019-02-03 22:34,상품X,2400.0,김시윤
1201,2019-02-26 21:35,상품X,2400.0,김지안
1583,2019-06-28 13:25,상품Y,2500.0,김지우
2635,2019-07-21 11:20,상품Y,2500.0,김수현
660,2019-05-23 7:43,상품Y,2500.0,김민재
2994,2019-02-15 2:56,상품Y,2500.0,김정민
318,2019-05-07 1:20,상품Y,2500.0,김예준
2652,2019-02-11 19:04,상품Y,2500.0,김민우
2480,2019-04-10 21:25,상품Y,,김예찬
1603,2019-05-30 15:26,상품Y,2500.0,김하랑
2139,2019-01-30 7:44,상품Y,2500.0,김지운
1379,2019-03-08 17:28,상품Y,2500.0,김성빈
2975,2019-07-21 10:36,상품Y,2500.0,김지오
1354,2019-06-05 10:28,상품Y,2500.0,김준형
2159,2019-03-15 6:22,상품Y,2500.0,김태양
2950,2019-03-03 13:01,상품Y,2500.0,김대현
603,2019-07-04 23:52,상품Y,2500.0,김은성
205,2019-04-23 11:08,상품Y,2500.0,김정후
2955,2019-04-30 22:13,상품Y,2500.0,정도형
2232,2019-03-09 15:19,상품Y,2500.0,김시우
600,2019-03-31 3:57,상품Y,2500.0,김민건
2486,2019-05-22 17:55,상품Y,2500.0,김한결
450,2019-01-11 6:39,상품Y,2500.0,김민호
2214,2019-05-18 6:02,상품Y,2500.0,김윤찬
639,2019-05-03 22:42,상품Y,2500.0,김예준
2469,2019-04-11 20:08,상품Y,2500.0,정영훈
2473,2019-04-22 9:20,상품Y,2500.0,김민건
112,2019-04-03 0:16,상품Y,2500.0,김승원
91,2019-05-05 18:09,상품Y,2500.0,김도경
2487,2019-03-07 8:59,상품Y,2500.0,김재현
1813,2019-03-28 8:28,상품Y,2500.0,김준형
2089,2019-01-18 20:41,상품Y,,김태민
1638,2019-05-06 6:50,상품Y,2500.0,김민서
964,2019-04-29 8:13,상품Y,2500.0,김진우
1692,2019-03-05 11:59,상품Y,2500.0,김우빈
926,2019-04-25 9:33,상품Y,2500.0,김시호
2365,2019-03-22 14:22,상품Y,2500.0,김민준
2441,2019-01-19 5:22,상품Y,2500.0,정영훈
1508,2019-07-01 0:14,상품Y,2500.0,김주영
238,2019-04-22 21:02,상품Y,2500.0,김준서
2444,2019-02-25 1:27,상품Y,2500.0,김도영
869,2019-03-24 8:04,상품Y,2500.0,김호준
408,2019-06-01 18:57,상품Y,2500.0,김서준
2839,2019-02-21 10:34,상품Y,,김예찬
1222,2019-07-07 9:07,상품Y,2500.0,김주원
853,2019-04-13 9:28,상품Y,2500.0,김수현
69,2019-07-14 10:48,상품Y,2500.0,김태훈
884,2019-05-10 22:53,상품Y,2500.0,김승훈
2279,2019-02-28 7:57,상품Y,2500.0,김경민
1414,2019-03-08 3:18,상품Y,2500.0,정우석
189,2019-02-13 1:32,상품Y,2500.0,김세현
2740,2019-02-25 10:02,상품Y,2500.0,김지완
2741,2019-03-14 12:23,상품Y,,김연호
2422,2019-04-13 19:40,상품Y,2500.0,김수민
2735,2019-07-23 6:54,상품Y,2500.0,김수호
2728,2019-03-05 21:50,상품Y,2500.0,김태영
62,2019-01-17 4:24,상품Y,2500.0,김지운
972,2019-04-02 16:22,상품Y,2500.0,김승빈
1434,2019-03-27 0:27,상품Y,2500.0,김은호
1029,2019-04-30 7:35,상품Y,2500.0,정우석
2009,2019-03-18 2:24,상품Y,2500.0,김시온
1431,2019-07-23 20:51,상품Y,2500.0,김준영
1737,2019-02-08 10:03,상품Y,,김우주
2787,2019-04-29 18:03,상품Y,,정도형
1907,2019-04-08 8:09,상품Y,2500.0,김우찬
1718,2019-07-14 20:50,상품Y,2500.0,김상현
679,2019-01-09 7:26,상품Y,2500.0,김승빈
416,2019-01-22 7:01,상품Y,2500.0,김성현
2061,2019-05-10 18:25,상품Y,2500.0,김승준
735,2019-06-19 1:01,상품Y,2500.0,김연호
1386,2019-06-11 9:07,상품Y,2500.0,김승유
97,2019-04-18 7:01,상품Y,2500.0,김윤성
2898,2019-06-11 13:02,상품Y,2500.0,김민수
1258,2019-05-30 14:02,상품Y,2500.0,김선우
2377,2019-01-16 16:51,상품Y,,김주영
214,2019-06-02 1:01,상품Y,2500.0,김재윤
707,2019-02-08 19:17,상품Y,2500.0,김대현
2123,2019-06-19 14:40,상품Y,,김현진
2909,2019-04-27 21:33,상품Y,2500.0,김상민
2910,2019-05-16 7:16,상품Y,2500.0,김하랑
702,2019-06-20 19:09,상품Y,2500.0,김도현
198,2019-04-13 13:05,상품Y,2500.0,김준수
689,2019-05-24 17:03,상품Y,2500.0,김지오
1571,2019-05-10 17:54,상품Y,,김태민
833,2019-07-29 11:07,상품Y,2500.0,김재윤
743,2019-06-09 4:18,상품Y,2500.0,김규민
26,2019-05-16 4:45,상품Y,2500.0,김태현
2857,2019-06-13 22:19,상품Y,2500.0,김승재
2446,2019-03-30 18:50,상품Y,,김하율
2679,2019-05-04 13:03,상품Y,2500.0,김승준
1882,2019-07-31 16:58,상품Y,,김범준
805,2019-07-29 7:17,상품Y,2500.0,김민찬
2452,2019-05-01 17:42,상품Y,2500.0,김재훈
2889,2019-06-14 10:11,상품Y,2500.0,김도영
1732,2019-02-20 5:22,상품Y,,김은혁
2090,2019-06-13 7:18,상품Y,2500.0,김민규
2100,2019-02-27 1:24,상품Y,2500.0,김준성
1878,2019-01-29 13:58,상품Y,2500.0,김하진
2527,2019-05-17 18:15,상품Y,2500.0,김민기
2526,2019-05-26 10:26,상품Y,2500.0,김재민
2880,2019-04-22 0:36,상품Y,,김동욱
2881,2019-04-30 14:21,상품Y,,김하준
1525,2019-01-24 10:27,상품Y,2500.0,김범준
1361,2019-05-28 13:45,상품Y,2500.0,김수현
3,2019-02-12 23:40,상품Z,2600.0,김재현
